  5.3174274e-001	  5.3543750e-001	  5.3134517e-001	  5.3115297e-001	  5.4348458e-001	  5.3833006e-001	  4.3885798e-001	  6.5466846e-001	  4.8998938e-001	  5.4755665e-001	  4.8534634e-001	  6.0714558e-001	  5.1847890e-001	  4.5417626e-001	  5.6879253e-001	  5.4000732e-001	  5.6185777e-001	  5.7819284e-001	  4.4331535e-001	  5.7151133e-001	  5.2058114e-001	  5.3980294e-001	  5.4993666e-001	  5.4084879e-001	  4.9400621e-001	  5.2707523e-001	  5.4467922e-001	  5.4905487e-001	  5.2588536e-001	  5.4603287e-001	  4.9182101e-001	  5.7041334e-001	  5.5307591e-001	  5.4430440e-001	  5.2425727e-001	  5.3718178e-001	  4.6538437e-001	  5.2010504e-001	  5.7973818e-001	  5.4791438e-001	  5.4586269e-001	  5.4476031e-001	  5.0966803e-001	  4.9483639e-001	  5.7008057e-001	  5.3305831e-001	  5.3948696e-001	  5.2878131e-001	  5.3672272e-001	  5.2790668e-001	  5.3589150e-001	  5.3110012e-001	  5.3278679e-001	  5.3257781e-001	  5.1882682e-001	  5.6324129e-001	  5.5086564e-001	  5.2041286e-001	  5.3794635e-001	  5.2457463e-001	  5.3075037e-001	  4.7617595e-001	  5.7554229e-001	  5.4349896e-001	  5.5118793e-001	  5.3198617e-001	  5.4835814e-001	  5.2089984e-001	  5.1886059e-001	  5.2326489e-001	  5.2873696e-001	  5.2905874e-001	  5.3821880e-001	  5.3572517e-001	  5.4056534e-001	  5.3155475e-001	  5.3591625e-001	  5.3105608e-001	  5.3775979e-001	  5.3589447e-001	  5.4169558e-001	  5.2689363e-001	  5.3822632e-001	  5.3148724e-001	  5.4497087e-001	  5.2516773e-001	  4.8334198e-001	  5.5127258e-001	  5.4510719e-001	  5.3921833e-001	  5.2605072e-001	  5.2501105e-001	  4.9032317e-001	  5.0962862e-001	  5.3913182e-001	  5.4275766e-001	  5.8156050e-001	  6.1927149e-001	  5.0772413e-001	  5.1535906e-001	  5.1463589e-001	  5.3879626e-001	  5.3853076e-001	  5.3419552e-001	  5.2902708e-001	  5.3213252e-001	  5.4132925e-001	  5.3724094e-001	  5.3308392e-001	  5.3469665e-001	  5.3063697e-001	  5.3015181e-001	  5.3886617e-001	  5.3231514e-001	  5.3199164e-001	  5.2876105e-001	  5.3300121e-001	  5.2904505e-001	  5.3489531e-001	  5.3140401e-001	  5.3699563e-001	  5.3300082e-001	  5.3045432e-001	  5.3329759e-001	  5.4258018e-001	  5.3074670e-001	  5.3485729e-001	  5.3097275e-001	  5.3511828e-001	  5.2860187e-001	  5.2275421e-001	  5.3920511e-001	  5.3341365e-001	  5.4039093e-001	  5.3853371e-001	  5.3945316e-001	  5.1828929e-001	
  5.2215635e-001	  5.5502108e-001	  5.1728005e-001	  5.5224150e-001	  4.9737398e-001	  5.6356590e-001	  3.1448927e-001	  5.9608594e-001	  5.5886173e-001	  5.8509076e-001	  5.5720561e-001	  6.3520939e-001	  6.9210955e-001	  3.9052884e-001	  5.1269495e-001	  5.2910998e-001	  5.1830208e-001	  5.7171855e-001	  3.5809975e-001	  4.7968340e-001	  5.6233310e-001	  5.2191238e-001	  5.4857584e-001	  5.4290385e-001	  5.3917983e-001	  4.9635837e-001	  5.4298482e-001	  5.3339680e-001	  5.4252327e-001	  5.5317938e-001	  5.2438001e-001	  4.6511326e-001	  5.5946265e-001	  5.2196145e-001	  5.5681054e-001	  5.3729014e-001	  5.9460564e-001	  4.6299453e-001	  5.2188861e-001	  5.1888634e-001	  5.4322363e-001	  5.2392018e-001	  5.7976538e-001	  5.2593927e-001	  5.0757438e-001	  5.2876538e-001	  5.2530324e-001	  5.3052764e-001	  5.3298013e-001	  5.3627685e-001	  5.3038037e-001	  5.3271763e-001	  5.3496921e-001	  5.3365336e-001	  5.5148990e-001	  4.9791255e-001	  5.1038474e-001	  5.3476138e-001	  5.2269836e-001	  5.3742037e-001	  5.2287578e-001	  6.0162445e-001	  5.4040343e-001	  5.2124790e-001	  5.2821012e-001	  5.2454505e-001	  5.2549808e-001	  5.3030687e-001	  5.4630011e-001	  5.3073045e-001	  5.3529881e-001	  5.3019186e-001	  5.3465600e-001	  5.3181687e-001	  5.2827588e-001	  5.2973151e-001	  5.3104968e-001	  5.3134274e-001	  5.2949604e-001	  5.3319341e-001	  5.4088309e-001	  5.2375963e-001	  5.3360778e-001	  5.2335909e-001	  5.3448120e-001	  5.0787808e-001	  4.8720037e-001	  5.5051927e-001	  5.2961320e-001	  5.4040280e-001	  5.2892093e-001	  5.4360563e-001	  4.9420754e-001	  5.2651370e-001	  5.3398630e-001	  5.3312501e-001	  5.3409237e-001	  5.2951322e-001	  5.1749915e-001	  5.1962586e-001	  5.3999454e-001	  5.3320876e-001	  5.3750596e-001	  5.3228696e-001	  5.4270708e-001	  5.3066242e-001	  5.3187285e-001	  5.3136797e-001	  5.3521584e-001	  5.3367389e-001	  5.4224717e-001	  5.3278100e-001	  5.2548356e-001	  5.3253564e-001	  5.3151618e-001	  5.3315073e-001	  5.3543877e-001	  5.3489614e-001	  5.3043139e-001	  5.3280847e-001	  5.3175531e-001	  5.3388188e-001	  5.3206770e-001	  5.3518035e-001	  5.3157383e-001	  5.3139577e-001	  5.3206340e-001	  5.3104172e-001	  5.2954295e-001	  5.2464636e-001	  5.2346187e-001	  5.4191892e-001	  5.3301214e-001	  5.3766134e-001	  5.3208074e-001	  5.4156442e-001	  5.2138537e-001	
  5.3865572e-001	  5.6571895e-001	  5.3998453e-001	  5.7431221e-001	  5.4186343e-001	  5.8239748e-001	  3.5784288e-001	  4.9789231e-001	  5.5823452e-001	  5.5094922e-001	  5.6199117e-001	  5.7047194e-001	  8.0205293e-001	  5.1114413e-001	  5.0913990e-001	  5.6210446e-001	  5.2179932e-001	  6.1461227e-001	  4.6883537e-001	  3.7247246e-001	  5.4378529e-001	  4.9122004e-001	  5.4364158e-001	  5.1640447e-001	  5.7163892e-001	  4.9869462e-001	  5.3196771e-001	  5.1688165e-001	  5.4424138e-001	  5.2228183e-001	  5.9665890e-001	  4.9967618e-001	  5.0988603e-001	  5.1358715e-001	  5.2857271e-001	  5.0620786e-001	  5.5807395e-001	  5.9831714e-001	  5.0385907e-001	  5.3621440e-001	  5.1308394e-001	  5.2961059e-001	  4.9304549e-001	  5.7012224e-001	  5.4706877e-001	  5.3698053e-001	  5.3457666e-001	  5.3466149e-001	  5.2973465e-001	  5.3054152e-001	  5.3516686e-001	  5.3293328e-001	  5.3123648e-001	  5.3301068e-001	  5.2160992e-001	  5.6563674e-001	  5.5662970e-001	  5.3206788e-001	  5.4788979e-001	  5.3306796e-001	  5.5623397e-001	  4.8264819e-001	  5.0898035e-001	  5.3643088e-001	  5.2665360e-001	  5.3618951e-001	  5.3108402e-001	  5.4905823e-001	  5.2781517e-001	  5.3087180e-001	  5.3065418e-001	  5.3189711e-001	  5.3086447e-001	  5.3112283e-001	  5.3089737e-001	  5.3479454e-001	  5.3193031e-001	  5.3597138e-001	  5.3183061e-001	  5.4782584e-001	  5.2929079e-001	  5.2347578e-001	  5.3267203e-001	  5.2484482e-001	  5.3289284e-001	  5.0721805e-001	  4.9998266e-001	  5.5587442e-001	  5.3245281e-001	  5.4481466e-001	  5.3328892e-001	  5.4953416e-001	  5.0110953e-001	  5.1820253e-001	  5.3040677e-001	  5.3395109e-001	  5.3878985e-001	  5.2777958e-001	  5.4279229e-001	  5.2433454e-001	  5.2868703e-001	  5.3070122e-001	  5.3092505e-001	  5.3045692e-001	  5.2951502e-001	  5.3998270e-001	  5.3276006e-001	  5.3348313e-001	  5.3115480e-001	  5.3342587e-001	  5.2671024e-001	  5.3271833e-001	  5.4017418e-001	  5.3356302e-001	  5.3544604e-001	  5.3249718e-001	  5.3634540e-001	  5.3215511e-001	  5.3442693e-001	  5.3448052e-001	  5.3394875e-001	  5.3456205e-001	  5.3372771e-001	  5.3504644e-001	  5.2988074e-001	  5.3183099e-001	  5.3394315e-001	  5.3271409e-001	  5.3406626e-001	  5.2387390e-001	  5.2481221e-001	  5.4142552e-001	  5.3406394e-001	  5.3827976e-001	  5.3411366e-001	  5.4216400e-001	  5.3944043e-001	
  5.4067696e-001	  5.4840253e-001	  5.4340743e-001	  5.4644685e-001	  5.4427588e-001	  5.7969670e-001	  4.0695893e-001	  4.7043243e-001	  5.5000127e-001	  5.1188724e-001	  5.5584631e-001	  4.8696471e-001	  7.6980196e-001	  6.2393517e-001	  5.2004644e-001	  5.7945806e-001	  5.4449419e-001	  6.0815737e-001	  6.3254229e-001	  4.1114298e-001	  5.0740052e-001	  5.0195012e-001	  5.2114561e-001	  5.0665733e-001	  5.4893185e-001	  5.3999232e-001	  5.1730979e-001	  5.2398774e-001	  5.2174525e-001	  5.1124679e-001	  5.2836120e-001	  6.0014338e-001	  5.2237133e-001	  5.4152278e-001	  5.1118863e-001	  5.3794033e-001	  4.5313964e-001	  5.4897317e-001	  5.6629232e-001	  5.4044935e-001	  5.4569260e-001	  5.4443002e-001	  5.3903326e-001	  4.8379029e-001	  5.3768124e-001	  5.2853195e-001	  5.3835385e-001	  5.3078139e-001	  5.4073084e-001	  5.3347951e-001	  5.3255975e-001	  5.3269142e-001	  5.3644597e-001	  5.3311767e-001	  5.4433428e-001	  5.0814146e-001	  5.1210698e-001	  5.3241096e-001	  5.1872036e-001	  5.3371333e-001	  5.0567115e-001	  5.5726654e-001	  5.7756829e-001	  5.2751808e-001	  5.4773617e-001	  5.3096656e-001	  5.4552442e-001	  5.2323175e-001	  5.2974500e-001	  5.3359082e-001	  5.3551778e-001	  5.3259903e-001	  5.3595022e-001	  5.3198033e-001	  5.3696970e-001	  5.3344958e-001	  5.3700375e-001	  5.3283288e-001	  5.3990559e-001	  5.3527401e-001	  5.1561332e-001	  5.2842603e-001	  5.3183344e-001	  5.2675333e-001	  5.3311204e-001	  5.1300537e-001	  5.1303621e-001	  5.5387268e-001	  5.3629252e-001	  5.4435511e-001	  5.3473521e-001	  5.5190415e-001	  5.2174867e-001	  5.1629268e-001	  5.3317919e-001	  5.2706866e-001	  5.4281445e-001	  5.2163724e-001	  5.5002190e-001	  5.4008669e-001	  5.2972882e-001	  5.3530660e-001	  5.3091433e-001	  5.3544618e-001	  5.3023054e-001	  5.2768334e-001	  5.3600607e-001	  5.3235994e-001	  5.3657517e-001	  5.3331044e-001	  5.4144154e-001	  5.3146725e-001	  5.2811768e-001	  5.3287767e-001	  5.3148840e-001	  5.3216193e-001	  5.3274850e-001	  5.3694611e-001	  5.3429270e-001	  5.3311646e-001	  5.3421591e-001	  5.3355055e-001	  5.3519948e-001	  5.3254949e-001	  5.3004932e-001	  5.3109837e-001	  5.3386709e-001	  5.3137897e-001	  5.3619674e-001	  5.2857579e-001	  5.2507771e-001	  5.4034775e-001	  5.3436874e-001	  5.3648382e-001	  5.3592160e-001	  5.3727509e-001	  5.5057081e-001	
  5.3789580e-001	  5.3234119e-001	  5.4014787e-001	  5.4176131e-001	  5.3569693e-001	  5.7506640e-001	  4.2461021e-001	  4.5138880e-001	  5.4385388e-001	  4.7936033e-001	  5.4928566e-001	  4.3073926e-001	  6.6027207e-001	  6.6244792e-001	  5.3932624e-001	  5.6831227e-001	  5.5759630e-001	  5.4988069e-001	  6.9497529e-001	  5.5052514e-001	  5.0188906e-001	  5.3935781e-001	  5.1652863e-001	  5.2906808e-001	  5.1166329e-001	  5.6619104e-001	  5.2555580e-001	  5.4476306e-001	  5.2138984e-001	  5.4137756e-001	  4.8347127e-001	  5.3961506e-001	  5.5475565e-001	  5.4413381e-001	  5.4674716e-001	  5.5643236e-001	  5.6229889e-001	  4.4901129e-001	  5.2588229e-001	  5.2162337e-001	  5.3799487e-001	  5.2517200e-001	  5.5598440e-001	  5.5921891e-001	  5.1874740e-001	  5.3434583e-001	  5.2614481e-001	  5.3282240e-001	  5.2531881e-001	  5.3347216e-001	  5.3338297e-001	  5.3338439e-001	  5.3025160e-001	  5.3384126e-001	  5.2204846e-001	  5.5312316e-001	  5.5205683e-001	  5.3316174e-001	  5.4591421e-001	  5.3513185e-001	  5.5603590e-001	  5.4762421e-001	  4.9673280e-001	  5.2567676e-001	  5.2273301e-001	  5.2895964e-001	  5.2284154e-001	  5.2443559e-001	  5.4214248e-001	  5.3245241e-001	  5.3399790e-001	  5.3122684e-001	  5.3276607e-001	  5.2893702e-001	  5.3607412e-001	  5.2966342e-001	  5.3386578e-001	  5.2803858e-001	  5.3457320e-001	  5.1861855e-001	  5.2239556e-001	  5.3427106e-001	  5.3229496e-001	  5.2816384e-001	  5.3328473e-001	  5.1250709e-001	  5.1612581e-001	  5.5617862e-001	  5.3451693e-001	  5.4307290e-001	  5.3467476e-001	  5.4636914e-001	  5.4060992e-001	  5.1755425e-001	  5.2714570e-001	  5.2908872e-001	  5.3089813e-001	  5.4025443e-001	  5.3456812e-001	  5.4142251e-001	  5.3460785e-001	  5.3579737e-001	  5.3562817e-001	  5.3480408e-001	  5.4003080e-001	  5.3522373e-001	  5.2962641e-001	  5.3347079e-001	  5.3093983e-001	  5.3267664e-001	  5.2893130e-001	  5.3645273e-001	  5.3720937e-001	  5.3335586e-001	  5.3490337e-001	  5.3246346e-001	  5.3383473e-001	  5.3375976e-001	  5.3206102e-001	  5.3345394e-001	  5.3355747e-001	  5.3305358e-001	  5.3390448e-001	  5.3065460e-001	  5.3396575e-001	  5.3266641e-001	  5.3300206e-001	  5.3104368e-001	  5.3277205e-001	  5.2907995e-001	  5.2558309e-001	  5.3899618e-001	  5.3369685e-001	  5.3468998e-001	  5.3473945e-001	  5.3245524e-001	  5.4698340e-001	
  5.3197856e-001	  5.2763100e-001	  5.3184124e-001	  5.3346436e-001	  5.3316518e-001	  5.6423701e-001	  4.3293474e-001	  4.3260475e-001	  5.3318111e-001	  4.6684363e-001	  5.3271174e-001	  4.1674615e-001	  5.3198232e-001	  6.3768217e-001	  5.4253375e-001	  5.4501253e-001	  5.4662645e-001	  4.9515525e-001	  6.0546273e-001	  6.5235271e-001	  5.2813687e-001	  5.6437767e-001	  5.3008527e-001	  5.5313234e-001	  5.0946723e-001	  5.4586458e-001	  5.4386887e-001	  5.4550620e-001	  5.4165093e-001	  5.5048051e-001	  5.4529732e-001	  4.9778647e-001	  5.3694446e-001	  5.2389461e-001	  5.4479210e-001	  5.2020868e-001	  5.8905594e-001	  5.9218470e-001	  5.0387555e-001	  5.3923771e-001	  5.1647865e-001	  5.3535062e-001	  5.0059060e-001	  5.3946969e-001	  5.4598437e-001	  5.3644478e-001	  5.3706671e-001	  5.3620023e-001	  5.3836888e-001	  5.3408951e-001	  5.3253170e-001	  5.3473158e-001	  5.3615110e-001	  5.3397479e-001	  5.4603582e-001	  5.2051590e-001	  5.1207494e-001	  5.3378110e-001	  5.2316514e-001	  5.3277271e-001	  5.1918751e-001	  5.0679754e-001	  5.3883696e-001	  5.3633700e-001	  5.3522400e-001	  5.3763655e-001	  5.3590084e-001	  5.5100218e-001	  5.2994401e-001	  5.3107166e-001	  5.3219578e-001	  5.3204686e-001	  5.3100190e-001	  5.3600975e-001	  5.3325751e-001	  5.2980655e-001	  5.3248083e-001	  5.2920888e-001	  5.3140662e-001	  5.2360635e-001	  5.3465635e-001	  5.3613237e-001	  5.3329050e-001	  5.2975205e-001	  5.3303087e-001	  5.1526668e-001	  5.2636859e-001	  5.5383867e-001	  5.3355806e-001	  5.4275416e-001	  5.3445507e-001	  5.4296307e-001	  5.5058993e-001	  5.2346684e-001	  5.3014525e-001	  5.3546765e-001	  5.3291048e-001	  5.3080353e-001	  5.2181341e-001	  5.3405419e-001	  5.3587404e-001	  5.3456137e-001	  5.3377436e-001	  5.3248103e-001	  5.3203923e-001	  5.3901139e-001	  5.3568117e-001	  5.3464916e-001	  5.3534182e-001	  5.3434606e-001	  5.3747079e-001	  5.3058291e-001	  5.3115081e-001	  5.3314765e-001	  5.3241671e-001	  5.3333887e-001	  5.3080518e-001	  5.3283373e-001	  5.3507124e-001	  5.3349203e-001	  5.3365541e-001	  5.3336754e-001	  5.3311447e-001	  5.3272854e-001	  5.3567581e-001	  5.3344714e-001	  5.3342357e-001	  5.3196491e-001	  5.3185198e-001	  5.2667495e-001	  5.2732453e-001	  5.3795720e-001	  5.3412106e-001	  5.3369521e-001	  5.3439632e-001	  5.2905908e-001	  5.3192124e-001	
  5.2754760e-001	  5.3919160e-001	  5.2577560e-001	  5.4193747e-001	  5.2303631e-001	  5.8266138e-001	  4.4624198e-001	  4.4526727e-001	  5.2125061e-001	  4.7816224e-001	  5.1987190e-001	  4.4855776e-001	  4.3895380e-001	  5.9775713e-001	  5.3623167e-001	  5.3210613e-001	  5.2747820e-001	  4.9526844e-001	  4.7730167e-001	  6.2229193e-001	  5.5021024e-001	  5.6082946e-001	  5.3853202e-001	  5.5708925e-001	  5.2946859e-001	  5.2068822e-001	  5.3738940e-001	  5.3300003e-001	  5.3780974e-001	  5.3364065e-001	  5.5296289e-001	  5.4795796e-001	  5.1872054e-001	  5.3160546e-001	  5.1514635e-001	  5.2722759e-001	  4.6618137e-001	  5.7214006e-001	  5.6486970e-001	  5.4371143e-001	  5.4803357e-001	  5.4136495e-001	  5.5370145e-001	  5.1607380e-001	  5.2921061e-001	  5.3358861e-001	  5.3188483e-001	  5.3424877e-001	  5.3054182e-001	  5.3671252e-001	  5.3422876e-001	  5.3436260e-001	  5.3101055e-001	  5.3443499e-001	  5.2161695e-001	  5.4046713e-001	  5.5300630e-001	  5.3419072e-001	  5.4224348e-001	  5.3427300e-001	  5.4231794e-001	  5.5559270e-001	  5.3231284e-001	  5.3374197e-001	  5.3698917e-001	  5.3167647e-001	  5.3911865e-001	  5.1927679e-001	  5.2824681e-001	  5.3471289e-001	  5.3379170e-001	  5.3332235e-001	  5.3561939e-001	  5.3364349e-001	  5.2918342e-001	  5.3216787e-001	  5.3296182e-001	  5.3102721e-001	  5.3365893e-001	  5.2644799e-001	  5.3746325e-001	  5.3559036e-001	  5.3369042e-001	  5.3040848e-001	  5.3297513e-001	  5.2075964e-001	  5.2969887e-001	  5.5186430e-001	  5.3339607e-001	  5.4067851e-001	  5.3478121e-001	  5.4122749e-001	  5.5636353e-001	  5.4200289e-001	  5.2978112e-001	  5.3870716e-001	  5.3306834e-001	  5.4311907e-001	  5.3322897e-001	  5.2474668e-001	  5.3339805e-001	  5.3132630e-001	  5.3361711e-001	  5.3314913e-001	  5.3252722e-001	  5.2812243e-001	  5.3439400e-001	  5.3248063e-001	  5.3351592e-001	  5.3219055e-001	  5.3334230e-001	  5.3777762e-001	  5.3536865e-001	  5.3373072e-001	  5.3472988e-001	  5.3367903e-001	  5.3359339e-001	  5.3507800e-001	  5.3376546e-001	  5.3272834e-001	  5.3396245e-001	  5.3288224e-001	  5.3465161e-001	  5.3463948e-001	  5.3198896e-001	  5.3260588e-001	  5.3369472e-001	  5.3193129e-001	  5.3409044e-001	  5.2509543e-001	  5.2803322e-001	  5.3740711e-001	  5.3344654e-001	  5.3405715e-001	  5.3262167e-001	  5.3215125e-001	  5.2404778e-001	
  5.2262705e-001	  5.6226882e-001	  5.1820035e-001	  5.6930557e-001	  5.1399440e-001	  6.1456602e-001	  4.5792209e-001	  4.5843917e-001	  5.2706551e-001	  5.0277563e-001	  5.0391423e-001	  5.1749873e-001	  3.9315254e-001	  5.5355239e-001	  5.3772669e-001	  5.4323784e-001	  5.2215291e-001	  5.3996134e-001	  4.4323185e-001	  5.3551782e-001	  5.3343319e-001	  5.6242329e-001	  5.1539302e-001	  5.9582618e-001	  4.9989160e-001	  5.0722913e-001	  5.9982155e-001	  5.0391781e-001	  5.0671953e-001	  5.4136762e-001	  5.3882104e-001	  5.4000773e-001	  5.4476565e-001	  5.3476233e-001	  5.4739590e-001	  5.4485889e-001	  5.2917980e-001	  4.5767578e-001	  5.3306895e-001	  5.1890879e-001	  5.3995974e-001	  5.1892161e-001	  5.3852215e-001	  5.6048957e-001	  5.4058363e-001	  5.1459613e-001	  5.3087993e-001	  5.7090831e-001	  5.2365557e-001	  4.9830683e-001	  5.5933812e-001	  5.3742976e-001	  5.3052528e-001	  5.3142443e-001	  5.4545487e-001	  5.3379199e-001	  5.1717786e-001	  5.3261992e-001	  5.2939728e-001	  5.2818883e-001	  5.2966991e-001	  5.0978159e-001	  5.2533944e-001	  5.3469372e-001	  5.2891561e-001	  5.3766473e-001	  5.1675688e-001	  5.4045329e-001	  5.4516442e-001	  5.3475239e-001	  5.3185139e-001	  5.3136211e-001	  5.1765170e-001	  5.5190112e-001	  5.4500465e-001	  4.8911214e-001	  5.5842288e-001	  5.3453850e-001	  5.3618198e-001	  5.1435363e-001	  5.4754101e-001	  5.3337263e-001	  5.3834348e-001	  5.2930331e-001	  5.3436391e-001	  5.1388066e-001	  5.3365096e-001	  5.4968051e-001	  5.3426409e-001	  5.3896670e-001	  5.3676012e-001	  5.3195506e-001	  5.4669743e-001	  5.5331512e-001	  5.3434777e-001	  5.3307338e-001	  5.3742259e-001	  5.6058528e-001	  5.1432973e-001	  5.2685122e-001	  5.4198200e-001	  5.2831741e-001	  5.3035975e-001	  5.3340253e-001	  5.3925855e-001	  5.3437132e-001	  5.3065931e-001	  5.3265059e-001	  5.3259445e-001	  5.3396372e-001	  5.3358623e-001	  5.3092309e-001	  5.3075556e-001	  5.3526949e-001	  5.3035968e-001	  5.3483890e-001	  5.3288851e-001	  5.3378227e-001	  5.2726695e-001	  5.3518608e-001	  5.2826892e-001	  5.4761720e-001	  5.1743304e-001	  5.3476744e-001	  5.3944198e-001	  5.2323466e-001	  5.3895778e-001	  5.2932981e-001	  5.3618239e-001	  5.2744358e-001	  5.3003964e-001	  5.3929318e-001	  5.3432494e-001	  5.3305020e-001	  5.3140164e-001	  5.3798493e-001	  5.2525060e-001	
  5.3751253e-001	  5.7319597e-001	  5.3672564e-001	  5.8530536e-001	  5.4029681e-001	  6.2645635e-001	  5.0010909e-001	  4.7620742e-001	  5.2489904e-001	  5.3059371e-001	  5.2704230e-001	  5.4135997e-001	  4.2057769e-001	  5.0500915e-001	  5.5020881e-001	  5.4111081e-001	  5.5310652e-001	  5.6541784e-001	  5.1687405e-001	  4.8168960e-001	  5.5291491e-001	  5.2410781e-001	  5.5860208e-001	  5.5504132e-001	  6.6592243e-001	  3.8902577e-001	  5.0336677e-001	  5.1563628e-001	  5.1894514e-001	  5.2555197e-001	  5.2503542e-001	  5.0900714e-001	  5.3529746e-001	  5.2041290e-001	  5.4869038e-001	  5.2248366e-001	  5.9149655e-001	  5.5357580e-001	  5.0470186e-001	  5.3266083e-001	  5.1531630e-001	  5.3563278e-001	  5.1640255e-001	  5.1905978e-001	  5.3745427e-001	  5.3451058e-001	  5.3712002e-001	  5.3124948e-001	  5.3509238e-001	  5.1360103e-001	  5.2674684e-001	  5.4034480e-001	  5.2111525e-001	  5.3219701e-001	  5.1755560e-001	  5.2886121e-001	  5.4621878e-001	  5.3679293e-001	  5.3459877e-001	  5.3425238e-001	  5.3279372e-001	  5.4749456e-001	  5.4584828e-001	  5.4083865e-001	  5.3891917e-001	  5.3932993e-001	  5.4071817e-001	  5.4410611e-001	  5.2739037e-001	  5.4153360e-001	  5.3144209e-001	  5.4566723e-001	  5.3123226e-001	  5.9076708e-001	  5.2806607e-001	  5.0990580e-001	  5.3053733e-001	  5.2314115e-001	  5.2946745e-001	  5.3156570e-001	  5.4672743e-001	  5.2373495e-001	  5.3468523e-001	  5.2334795e-001	  5.3276657e-001	  5.1243863e-001	  5.3804227e-001	  5.4545842e-001	  5.3629275e-001	  5.3505732e-001	  5.3500122e-001	  5.3206728e-001	  5.3722745e-001	  5.4756447e-001	  5.3614536e-001	  5.4053731e-001	  5.3198989e-001	  5.4237156e-001	  5.4468010e-001	  5.0582314e-001	  5.3027423e-001	  5.2739433e-001	  5.3242885e-001	  5.2994106e-001	  5.3087875e-001	  5.3515335e-001	  5.3579315e-001	  5.3290133e-001	  5.3485013e-001	  5.3309568e-001	  5.3475079e-001	  5.3818967e-001	  5.3590294e-001	  5.3477818e-001	  5.3654906e-001	  5.3458297e-001	  5.3578962e-001	  5.3479945e-001	  5.4001651e-001	  5.3486619e-001	  5.4141951e-001	  5.3545523e-001	  5.5337704e-001	  5.3652443e-001	  5.0178342e-001	  5.3240373e-001	  5.2473283e-001	  5.3279965e-001	  5.2825166e-001	  5.3386380e-001	  5.3007650e-001	  5.3873007e-001	  5.3194385e-001	  5.3811124e-001	  5.3249503e-001	  5.4072116e-001	  5.3071502e-001	
  5.3715526e-001	  5.6449272e-001	  5.3651009e-001	  5.6758275e-001	  5.4725573e-001	  6.0964387e-001	  5.2357236e-001	  4.6822839e-001	  5.3588594e-001	  5.2924222e-001	  5.4152381e-001	  5.6349901e-001	  4.8219561e-001	  4.6114557e-001	  5.4501066e-001	  5.1302315e-001	  5.4931679e-001	  5.3641018e-001	  5.6778902e-001	  4.6094714e-001	  5.3895781e-001	  4.9203840e-001	  5.5595078e-001	  4.6651805e-001	  6.6235371e-001	  6.6897501e-001	  4.9501910e-001	  5.5953338e-001	  5.1356343e-001	  5.4681179e-001	  5.3175295e-001	  5.3305215e-001	  5.1890606e-001	  5.3136185e-001	  5.1723266e-001	  5.2493413e-001	  4.8953120e-001	  5.8651015e-001	  5.5202447e-001	  5.4343446e-001	  5.4081047e-001	  5.3817751e-001	  5.5002902e-001	  5.3991116e-001	  5.2222868e-001	  5.3569558e-001	  5.2388432e-001	  5.3542670e-001	  5.1725825e-001	  5.5004797e-001	  5.6019837e-001	  5.3360063e-001	  5.4540201e-001	  5.3452247e-001	  5.5126319e-001	  5.4475869e-001	  5.2547938e-001	  5.3398114e-001	  5.3378235e-001	  5.3451476e-001	  5.3626878e-001	  5.2635790e-001	  5.3298555e-001	  5.3493977e-001	  5.3429516e-001	  5.3400172e-001	  5.3489312e-001	  5.2869099e-001	  5.3682552e-001	  5.3660916e-001	  5.4003871e-001	  5.3765943e-001	  5.4779921e-001	  5.3985141e-001	  4.7747567e-001	  5.2988893e-001	  5.2403901e-001	  5.3354833e-001	  5.2829268e-001	  5.4429257e-001	  5.2921062e-001	  5.2433371e-001	  5.3033937e-001	  5.2691140e-001	  5.2858245e-001	  5.1898082e-001	  5.3717804e-001	  5.4431095e-001	  5.3297984e-001	  5.3463029e-001	  5.3322703e-001	  5.2810874e-001	  5.2775451e-001	  5.4451287e-001	  5.3468647e-001	  5.4008137e-001	  5.3255841e-001	  5.3773218e-001	  5.7066460e-001	  5.3536289e-001	  5.2642611e-001	  5.3546483e-001	  5.3071598e-001	  5.3541924e-001	  5.3047175e-001	  5.3050615e-001	  5.3138507e-001	  5.3396418e-001	  5.3164006e-001	  5.3369693e-001	  5.3127226e-001	  5.3063022e-001	  5.3148446e-001	  5.3428120e-001	  5.3121430e-001	  5.3429139e-001	  5.3126637e-001	  5.3360121e-001	  5.2879038e-001	  5.3299032e-001	  5.2743832e-001	  5.3185697e-001	  5.1879357e-001	  5.1334106e-001	  5.5190563e-001	  5.3904888e-001	  5.3794471e-001	  5.3641156e-001	  5.3517417e-001	  5.3475824e-001	  5.3559299e-001	  5.3823665e-001	  5.3566746e-001	  5.3707471e-001	  5.3533487e-001	  5.3779526e-001	  5.3877632e-001	
